"name"|"anio"|"p_t1"|"p_t2"|"p_t3"|"p_t4"|"p_t5"|"transp_gral"|"p_c1"|"p_c2"|"p_c3"|"p_c4"|"p_c5"|"comp_gral"|"p_i1"|"p_i2"|"p_i3"|"p_i4"|"p_i5"|"irreg_gral"
"Registro Agrario Nacional"|"2019"|0.43|0|0|0|0|0.086|99.56709956709958|0|100|0|100|59.91341991341992|0|0|53.67965367965368|0.4329004329004329|0|10.822510822510823
"Registro Agrario Nacional"|"2020"|0|0|0|0|0|0|96.73913043478261|0|0|66.66666666666666|87.2151579496484|50.12419101021953|0|0|57.608695652173914|0|0|11.521739130434783
"Registro Agrario Nacional"|"2021"|2.13|0|0|0|0|0.426|87.85046728971963|0|16.666666666666664|33.33333333333333|90.95068779847784|45.7602310176395|0|0|66.01941747572816|0|2.912621359223301|13.78640776699029
"Registro Agrario Nacional"|"2022"|6.45|0|0|0|0|1.29|59.61538461538461|0|28.57142857142857|14.285714285714285|66.73584849337524|33.84167519318054|0|0|56.09756097560976|4.878048780487805|9.75609756097561|14.146341463414634
"Registro Agrario Nacional"|"2023"|100|NA|NA|NA|NA|100|100|0|NA|NA|NA|50|0|0|100|0|0|20
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2017"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|0|0|0|0
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2018"|10.24|0|0|0|0|2.048|98.44961240310077|0|50|100|97.03066837977107|69.09605615657436|0|0|88.37209302325581|0|0.7751937984496124|17.829457364341085
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2019"|8.7|0|0|0|0|1.7399999999999998|97.1830985915493|0|0|0|82.98693380279907|36.03400647886967|0|0|67.6056338028169|0|0|13.52112676056338
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2020"|0|0|0|0|0|0|95.58823529411765|0|0|0|96.19228787383537|38.356104633590604|0|0|85.29411764705883|0|0|17.058823529411764
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2021"|3.7|0|0|0|50|10.74|87.09677419354838|0|0|50|91.78330242853065|45.77601532441581|0|0|24.137931034482758|0|0|4.827586206896552
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2022"|0|0|0|0|50|10|87.5|0|50|0|99.27276149658212|47.354552299316424|0|0|35.294117647058826|0|0|7.058823529411765
"Secretaría Ejecutiva del Sistema Nacional Anticorrupción"|"2017"|0|NA|NA|NA|NA|0|100|0|NA|NA|100|66.66666666666667|0|0|0|0|0|0
"Secretaría Ejecutiva del Sistema Nacional Anticorrupción"|"2018"|0|0|0|0|0|0|64.28571428571429|0|20|20|37.214268317398535|28.299996520622564|0|0|42.857142857142854|0|0|8.571428571428571
"Secretaría Ejecutiva del Sistema Nacional Anticorrupción"|"2019"|0|0|0|0|0|0|66.66666666666666|0|0|0|51.47012415455199|23.62735816424373|0|0|60|6.666666666666667|13.333333333333334|16
"Secretaría Ejecutiva del Sistema Nacional Anticorrupción"|"2020"|0|0|0|0|0|0|40|0|0|0|52.72774424950023|18.545548849900047|0|0|0|0|0|0
"Secretaría Ejecutiva del Sistema Nacional Anticorrupción"|"2021"|0|0|0|0|0|0|72.72727272727273|0|0|0|20.894634373508|18.724381420156146|0|0|54.54545454545454|0|0|10.909090909090908
"Secretaría Ejecutiva del Sistema Nacional Anticorrupción"|"2022"|0|0|0|0|0|0|75|0|0|0|51.02707088029966|25.205414176059932|0|0|75|0|0|15
"Secretaría de Agricultura y Desarrollo Rural"|"2016"|0|NA|NA|NA|NA|0|50|0|NA|NA|100|50|0|0|50|0|100|30
"Secretaría de Agricultura y Desarrollo Rural"|"2017"|0|0|0|0|0|0|58.199999999999996|0|34.146341463414636|19.51219512195122|53.867141088303505|33.145135534733875|0|0|66.00397614314116|0.7952286282306162|56.85884691848907|24.731610337972167
"Secretaría de Agricultura y Desarrollo Rural"|"2018"|0.15|0|0|1.16|1.16|0.49399999999999994|90.20881670533643|0|29.069767441860467|24.418604651162788|55.97543320979067|39.93452440163007|0|0|82.63445761166818|0.41020966271649956|11.257976298997265|18.860528714676388
"Secretaría de Agricultura y Desarrollo Rural"|"2019"|0.32|0|0|0|6.52|1.3679999999999999|93.09309309309309|0|34.78260869565217|6.521739130434782|59.01309521750196|38.6821072273364|0|0|69.91062562065541|0.19860973187686196|4.667328699106256|14.955312810327706
"Secretaría de Agricultura y Desarrollo Rural"|"2020"|0|0|0|0|8.82|1.764|89.1891891891892|0|17.647058823529413|8.823529411764707|51.77243613082598|33.486442711061855|0|0|68.02721088435374|0.5102040816326531|26.87074829931973|19.081632653061224
"Secretaría de Agricultura y Desarrollo Rural"|"2021"|3.69|0|0|1.69|3.39|1.754|83.64197530864197|0|13.559322033898304|20.33898305084746|50.633782256060364|33.63481252988962|0|0|76.8777614138439|1.4727540500736376|10.89837997054492|17.84977908689249
"Secretaría de Agricultura y Desarrollo Rural"|"2022"|2.47|0|0|0|4.17|1.328|82.43992606284658|0|20.833333333333336|6.25|65.20844363660122|34.94634060655623|0|0|78.91682785299807|0.3868471953578337|6.5764023210831715|17.176015473887816
"Secretaría de Agricultura y Desarrollo Rural"|"2023"|60|0|0|40|20|24|50|0|100|100|99.6909711173067|69.93819422346135|0|0|50|0|0|10
"Secretaría de Bienestar"|"2017"|0|0|0|0|8.33|1.666|62.5|0|66.66666666666666|33.33333333333333|27.640335130533305|38.028067026106655|0|0|35|0|15|10
"Secretaría de Bienestar"|"2018"|2.43|0|0|0|4.88|1.4620000000000002|82.88590604026845|0|41.46341463414634|21.951219512195124|76.98449198111012|44.657006433544005|1.9933554817275747|0|50.16611295681063|0.6644518272425249|7.641196013289036|12.093023255813954
"Secretaría de Bienestar"|"2019"|1.07|0|0|0|11.76|2.566|96.10655737704919|0|17.647058823529413|41.17647058823529|85.2653427793712|48.03908591363702|3.0737704918032787|0|57.99180327868852|0.819672131147541|0.819672131147541|12.540983606557377
"Secretaría de Bienestar"|"2020"|0.48|0|0|3.7|33.33|7.502|95.31680440771349|0|11.11111111111111|29.629629629629626|46.283551412207665|36.468219312132376|0.807899461400359|0|79.17414721723519|0.8976660682226212|8.07899461400359|17.79174147217235
